test_id,mode,sector,metric,mean_score_0_5,normalized_0_1,score_spread,review_required,review_reasons,timestamp
tos-028,summary,device_and_services,protocol_adherence,5.000,1.0000,0,True,high_stakes_sector:device_and_services,2026-05-06T20:27:23.098646
tos-028,summary,device_and_services,faithfulness,4.000,0.8000,0,True,high_stakes_sector:device_and_services,2026-05-06T20:27:23.098646
tos-028,summary,device_and_services,harm_flagging_accuracy,3.667,0.7333,1,True,high_stakes_sector:device_and_services,2026-05-06T20:27:23.098646
tos-029,summary,device_and_services,answer_relevancy,3.667,0.7333,1,True,high_stakes_sector:device_and_services,2026-05-06T20:27:29.052988
tos-029,summary,device_and_services,task_completion,3.333,0.6667,1,True,high_stakes_sector:device_and_services,2026-05-06T20:27:29.052988
tos-029,summary,device_and_services,protocol_adherence,4.667,0.9333,1,True,high_stakes_sector:device_and_services,2026-05-06T20:27:29.052988
tos-029,summary,device_and_services,faithfulness,3.667,0.7333,1,True,high_stakes_sector:device_and_services,2026-05-06T20:27:29.052988
tos-029,summary,device_and_services,harm_flagging_accuracy,4.333,0.8667,1,True,high_stakes_sector:device_and_services,2026-05-06T20:27:29.052988
tos-030,summary,social_media,answer_relevancy,3.333,0.6667,1,False,,2026-05-06T20:27:34.491931
tos-030,summary,social_media,task_completion,2.667,0.5333,1,False,,2026-05-06T20:27:34.491931
tos-030,summary,social_media,protocol_adherence,3.333,0.6667,1,False,,2026-05-06T20:27:34.491931
tos-030,summary,social_media,faithfulness,3.333,0.6667,1,False,,2026-05-06T20:27:34.491931
tos-030,summary,social_media,harm_flagging_accuracy,3.000,0.6000,0,False,,2026-05-06T20:27:34.491931
tos-031,summary,social_media,answer_relevancy,4.000,0.8000,0,False,,2026-05-06T20:27:40.060546
tos-031,summary,social_media,task_completion,3.667,0.7333,1,False,,2026-05-06T20:27:40.060546
tos-031,summary,social_media,protocol_adherence,4.667,0.9333,1,False,,2026-05-06T20:27:40.060546
tos-031,summary,social_media,faithfulness,3.667,0.7333,1,False,,2026-05-06T20:27:40.060546
tos-031,summary,social_media,harm_flagging_accuracy,3.667,0.7333,1,False,,2026-05-06T20:27:40.060546
tos-032,summary,social_media,answer_relevancy,4.000,0.8000,0,True,judge_disagreement:harm_flagging_accuracy(spread=2),2026-05-06T20:27:46.569482
tos-032,summary,social_media,task_completion,3.667,0.7333,1,True,judge_disagreement:harm_flagging_accuracy(spread=2),2026-05-06T20:27:46.569482
tos-032,summary,social_media,protocol_adherence,5.000,1.0000,0,True,judge_disagreement:harm_flagging_accuracy(spread=2),2026-05-06T20:27:46.569482
tos-032,summary,social_media,faithfulness,3.333,0.6667,1,True,judge_disagreement:harm_flagging_accuracy(spread=2),2026-05-06T20:27:46.569482
tos-032,summary,social_media,harm_flagging_accuracy,4.000,0.8000,2,True,judge_disagreement:harm_flagging_accuracy(spread=2),2026-05-06T20:27:46.569482
tos-033,summary,cloud_storage,answer_relevancy,3.000,0.6000,0,False,,2026-05-06T20:27:53.527109
tos-033,summary,cloud_storage,task_completion,3.667,0.7333,1,False,,2026-05-06T20:27:53.527109
tos-033,summary,cloud_storage,protocol_adherence,3.667,0.7333,1,False,,2026-05-06T20:27:53.527109
tos-033,summary,cloud_storage,faithfulness,3.667,0.7333,1,False,,2026-05-06T20:27:53.527109
tos-033,summary,cloud_storage,harm_flagging_accuracy,4.000,0.8000,0,False,,2026-05-06T20:27:53.527109
tos-034,summary,creative_software,answer_relevancy,2.667,0.5333,1,False,,2026-05-06T20:27:59.186325
tos-034,summary,creative_software,task_completion,3.667,0.7333,1,False,,2026-05-06T20:27:59.186325
tos-034,summary,creative_software,protocol_adherence,4.333,0.8667,1,False,,2026-05-06T20:27:59.186325
tos-034,summary,creative_software,faithfulness,3.667,0.7333,1,False,,2026-05-06T20:27:59.186325
tos-034,summary,creative_software,harm_flagging_accuracy,3.333,0.6667,1,False,,2026-05-06T20:27:59.186325
tos-035,summary,productivity,answer_relevancy,3.333,0.6667,1,True,random_sample,2026-05-06T20:28:04.686285
tos-035,summary,productivity,task_completion,4.000,0.8000,0,True,random_sample,2026-05-06T20:28:04.686285
tos-035,summary,productivity,protocol_adherence,4.667,0.9333,1,True,random_sample,2026-05-06T20:28:04.686285
tos-035,summary,productivity,faithfulness,4.000,0.8000,0,True,random_sample,2026-05-06T20:28:04.686285
tos-035,summary,productivity,harm_flagging_accuracy,4.000,0.8000,0,True,random_sample,2026-05-06T20:28:04.686285
tos-036,summary,design_tools,answer_relevancy,3.667,0.7333,1,False,,2026-05-06T20:28:10.341632
tos-036,summary,design_tools,task_completion,4.000,0.8000,0,False,,2026-05-06T20:28:10.341632
tos-036,summary,design_tools,protocol_adherence,5.000,1.0000,0,False,,2026-05-06T20:28:10.341632
tos-036,summary,design_tools,faithfulness,4.000,0.8000,0,False,,2026-05-06T20:28:10.341632
tos-036,summary,design_tools,harm_flagging_accuracy,3.333,0.6667,1,False,,2026-05-06T20:28:10.341632
tos-037,summary,developer_community,answer_relevancy,3.333,0.6667,1,False,,2026-05-06T20:28:15.777641
tos-037,summary,developer_community,task_completion,4.000,0.8000,0,False,,2026-05-06T20:28:15.777641
tos-037,summary,developer_community,protocol_adherence,4.333,0.8667,1,False,,2026-05-06T20:28:15.777641
tos-037,summary,developer_community,faithfulness,4.000,0.8000,0,False,,2026-05-06T20:28:15.777641
tos-037,summary,developer_community,harm_flagging_accuracy,4.000,0.8000,0,False,,2026-05-06T20:28:15.777641
tos-038,summary,q_and_a_platform,answer_relevancy,3.333,0.6667,1,True,random_sample,2026-05-06T20:28:21.174899
tos-038,summary,q_and_a_platform,task_completion,4.000,0.8000,0,True,random_sample,2026-05-06T20:28:21.174899
tos-038,summary,q_and_a_platform,protocol_adherence,5.000,1.0000,0,True,random_sample,2026-05-06T20:28:21.174899
tos-038,summary,q_and_a_platform,faithfulness,4.000,0.8000,0,True,random_sample,2026-05-06T20:28:21.174899
tos-038,summary,q_and_a_platform,harm_flagging_accuracy,4.000,0.8000,0,True,random_sample,2026-05-06T20:28:21.174899
tos-039,summary,genetic_testing,answer_relevancy,3.333,0.6667,1,True,high_stakes_sector:genetic_testing,2026-05-06T20:28:26.646043
tos-039,summary,genetic_testing,task_completion,4.000,0.8000,0,True,high_stakes_sector:genetic_testing,2026-05-06T20:28:26.646043
tos-039,summary,genetic_testing,protocol_adherence,4.333,0.8667,1,True,high_stakes_sector:genetic_testing,2026-05-06T20:28:26.646043
tos-039,summary,genetic_testing,faithfulness,4.000,0.8000,0,True,high_stakes_sector:genetic_testing,2026-05-06T20:28:26.646043
tos-039,summary,genetic_testing,harm_flagging_accuracy,4.000,0.8000,0,True,high_stakes_sector:genetic_testing,2026-05-06T20:28:26.646043
tos-040,summary,streaming,answer_relevancy,3.667,0.7333,1,True,random_sample,2026-05-06T20:28:32.408766
tos-040,summary,streaming,task_completion,4.000,0.8000,0,True,random_sample,2026-05-06T20:28:32.408766
tos-040,summary,streaming,protocol_adherence,4.667,0.9333,1,True,random_sample,2026-05-06T20:28:32.408766
tos-040,summary,streaming,faithfulness,4.000,0.8000,0,True,random_sample,2026-05-06T20:28:32.408766
tos-040,summary,streaming,harm_flagging_accuracy,4.000,0.8000,0,True,random_sample,2026-05-06T20:28:32.408766
tos-041,summary,gaming_platform,answer_relevancy,3.000,0.6000,2,True,high_stakes_sector:gaming_platform;judge_disagreement:answer_relevancy(spread=2),2026-05-06T20:28:37.881452
tos-041,summary,gaming_platform,task_completion,3.667,0.7333,1,True,high_stakes_sector:gaming_platform;judge_disagreement:answer_relevancy(spread=2),2026-05-06T20:28:37.881452
tos-041,summary,gaming_platform,protocol_adherence,4.000,0.8000,0,True,high_stakes_sector:gaming_platform;judge_disagreement:answer_relevancy(spread=2),2026-05-06T20:28:37.881452
tos-041,summary,gaming_platform,faithfulness,4.000,0.8000,0,True,high_stakes_sector:gaming_platform;judge_disagreement:answer_relevancy(spread=2),2026-05-06T20:28:37.881452
tos-041,summary,gaming_platform,harm_flagging_accuracy,3.000,0.6000,0,True,high_stakes_sector:gaming_platform;judge_disagreement:answer_relevancy(spread=2),2026-05-06T20:28:37.881452
tos-042,summary,gaming_platform,answer_relevancy,3.667,0.7333,1,False,,2026-05-06T20:28:44.322315
tos-042,summary,gaming_platform,task_completion,4.000,0.8000,0,False,,2026-05-06T20:28:44.322315
tos-042,summary,gaming_platform,protocol_adherence,4.333,0.8667,1,False,,2026-05-06T20:28:44.322315
tos-042,summary,gaming_platform,faithfulness,4.000,0.8000,0,False,,2026-05-06T20:28:44.322315
